ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,20230519,277000,148.94,0.0,22.0,,,2008,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13000,양평동6가,1,대지,0088,0000,강변애A동,20230519,32000,60.05,33.66,2.0,,20230524,2010,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20230519,70000,59.97,0.0,14.0,,,2020,아파트,직거래,
2023,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,20230519,98000,79.78,0.0,19.0,,,2002,아파트,중개거래,"서울 마포구, 서울 영등포구"
2023,11560,영등포구,11400,당산동4가,1,대지,0088,0000,당산현대3차,20230518,85000,59.26,0.0,10.0,,,1988,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0047,0001,대원,20230518,65500,58.37,0.0,18.0,,,1998,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0008,0000,데시앙루브 오피스텔,20230518,20500,28.24,39.53,2.0,,,2014,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12800,양평동4가,1,대지,0032,0006,아트리버타운,20230518,31000,26.61,13.74,5.0,,,2015,연립다세대,중개거래,서울 마포구
2023,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,20230518,29200,39.12,50.86,9.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12600,양평동2가,,,,,,20230518,21000,22.88,24.1,0.0,,,1985,단독다가구,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,,,,,,20230518,71000,45.57,63.0,0.0,,,1985,단독다가구,중개거래,서울 영등포구
2023,11560,영등포구,10200,영등포동1가,1,대지,0144,0000,헤렌어반,20230517,14000,13.33,0.0,7.0,,,2011,아파트,직거래,
2023,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,20230517,79500,59.94,0.0,17.0,,,1996,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12500,양평동1가,1,대지,0217,0014,엠제이파크,20230517,43000,22.65,11.6,9.0,,,2019,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0365,0000,우성1,20230517,78000,64.4,0.0,12.0,,,1986,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0010,0003,시그니티 여의도,20230517,86470,47.79,70.47,13.0,,,2023,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230517,176000,79.24,0.0,2.0,,,1971,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10200,영등포동1가,1,대지,0030,0000,금반석시티빌9차,20230517,14000,14.67,5.93,4.0,,,2017,연립다세대,직거래,
2023,11560,영등포구,11000,여의도동,1,대지,0013,0021,맨하탄21리빙텔,20230517,20400,41.58,41.58,8.0,,,2001,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11600,당산동6가,1,대지,0234,0004,모어리치빌,20230517,42700,60.18,39.7,3.0,,,2009,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,10200,영등포동1가,1,대지,0144,0000,헤렌어반,20230517,13500,13.33,0.0,6.0,,,2011,아파트,직거래,
2023,11560,영등포구,10200,영등포동1가,1,대지,0127,0000,신한헤스티아,20230517,13500,18.01,28.65,10.0,,,2016,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,47200,54.5,32.8,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,44450,51.37,30.91,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,39900,42.19,25.39,6.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,38600,41.0,24.67,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,38750,41.0,24.67,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,37900,39.46,23.74,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,37650,39.46,23.74,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,10200,영등포동1가,1,대지,0127,0000,신한헤스티아,20230516,13500,18.01,28.65,8.0,,,2016,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,20230516,147000,145.68,0.0,13.0,,,1984,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20230516,80000,59.85,0.0,21.0,,,2000,아파트,중개거래,서울 동대문구
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,45150,51.37,30.91,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,11000,여의도동,1,대지,0055,0001,대우트럼프월드Ⅰ,20230516,44000,33.71,0.0,5.0,,,2002,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12900,양평동5가,1,대지,0051,0000,에듀시티에비앙,20230516,22500,21.01,8.77,8.0,,,2017,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0021,0000,현대3차,20230516,69500,84.55,0.0,12.0,,,1991,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,47900,54.5,32.8,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,42250,46.95,28.25,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0002,0000,대륭오피스텔,20230516,14000,34.81,51.79,8.0,,,1992,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,41850,45.39,27.31,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,10200,영등포동1가,1,대지,0113,0001,여의도씨티아이,20230516,12700,12.59,0.0,16.0,,,2013,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0030,0002,삼부,20230516,310000,146.68,0.0,11.0,,,1975,아파트,중개거래,"서울 강남구, 서울 영등포구"
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,41200,45.39,27.31,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,20230516,80000,59.94,0.0,18.0,,,1996,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,20230516,105500,59.98,0.0,9.0,,,2021,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,41500,44.11,26.54,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,40850,44.11,26.54,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,41150,43.51,26.18,6.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,11300,당산동3가,1,대지,0395,0046,삼성펠리스뷰,20230516,34500,29.01,14.82,6.0,,,2017,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0993,0004,"현대그린빌라A,B동",20230516,41000,68.94,45.71,2.0,,,1986,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0752,0013,유성파크빌,20230516,41550,46.95,28.24,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0887,0001,한신휴1차,20230515,55000,59.89,0.0,8.0,,,1998,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0696,0000,우성1,20230515,58000,52.07,0.0,15.0,,,1985,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11700,당산동,1,대지,0121,0107,현대뉴스타오피스텔,20230515,9000,29.88,39.6,5.0,,,1993,오피스텔,직거래,
2023,11560,영등포구,13200,신길동,1,대지,4945,0000,래미안영등포프레비뉴,20230515,112000,84.98,0.0,6.0,,,2015,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0043,0000,당산센트럴아이파크,20230515,124000,59.98,0.0,12.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0052,0000,은하,20230515,190000,121.51,0.0,2.0,,,1974,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,20230515,106000,59.98,0.0,22.0,,,2021,아파트,중개거래,"경기 시흥시, 서울 영등포구"
2023,11560,영등포구,11600,당산동6가,1,대지,0237,0015,스카이빌,20230515,35500,62.34,33.06,4.0,,,2008,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0099,0000,한솔,20230515,79000,59.28,0.0,19.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0008,0000,문래임광그대가,20230515,50800,85.84,107.67,8.0,,,2005,오피스텔,직거래,
2023,11560,영등포구,10800,영등포동7가,1,대지,0064,0041,ks빌리지(64-41),20230515,35000,36.04,20.73,1.0,,,2003,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0014,0000,문래두산위브,20230515,75800,79.86,0.0,15.0,,,1988,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,20230514,105000,59.98,0.0,6.0,,,2021,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1116,0006,하나빌라(1116-6),20230513,29000,59.64,23.34,3.0,,,1997,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0709,0003,타워 오피스텔,20230513,12500,30.72,36.73,8.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,20230513,140000,145.68,0.0,1.0,,,1984,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,20230513,260000,148.94,0.0,5.0,,,2008,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4942,0000,여의도리버뷰,20230513,11000,12.96,0.0,5.0,,,2012,아파트,직거래,
2023,11560,영등포구,13200,신길동,1,대지,4958,0000,보라매에스케이뷰,20230513,104000,59.98,0.0,4.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0023,0001,문래현대5차,20230513,72000,84.79,0.0,3.0,,,1992,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0043,0004,롯데캐슬아이비,20230513,200000,150.8,0.0,7.0,,,2005,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0189,0018,도원빌라(189-18),20230513,17000,29.67,11.56,3.0,,,2001,연립다세대,중개거래,서울 강서구
2023,11560,영등포구,11600,당산동6가,1,대지,0280,0003,당산리버뷰,20230513,38300,29.94,15.54,5.0,,,2018,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0099,0000,당산롯데캐슬프레스티지,20230513,135500,84.98,0.0,21.0,,,2017,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,3002,0000,남서울,20230513,67000,41.62,0.0,3.0,,,1974,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0029,0000,한강아파트,20230513,89150,84.98,0.0,18.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0026,0000,S-TRENUE,20230512,161500,107.17,107.17,18.0,,,2009,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0030,0002,삼부,20230512,180000,92.13,0.0,12.0,,,1975,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12100,문래동3가,1,대지,0077,0002,문래공원한신,20230512,78400,58.96,0.0,6.0,,,1988,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0023,0001,문래현대5차,20230512,70000,84.79,0.0,14.0,,,1992,아파트,중개거래,경기 용인기흥구
2023,11560,영등포구,12300,문래동5가,1,대지,0023,0001,문래현대5차,20230512,70500,84.79,0.0,3.0,,,1992,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12500,양평동1가,1,대지,0020,0000,신동아,20230512,68000,50.81,0.0,3.0,,,1982,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11800,도림동,1,대지,0265,0008,	도림동 하나 아파텔(2차)	,20230512,19100,30.87,42.26,15.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0033,0001,당산역 한강포스빌,20230512,17300,30.43,42.89,8.0,,,2005,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,10500,영등포동4가,1,대지,0443,0000,영등포 센트럴 푸르지오 시티,20230511,24000,29.46,41.43,24.0,,,2013,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12800,양평동4가,1,대지,0164,0000,파크빌Ⅰ,20230511,20700,30.0,15.2,3.0,,,2010,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4950,0000,래미안에스티움,20230511,106000,59.98,0.0,4.0,,,2017,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230511,138000,60.96,0.0,13.0,,,1971,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12900,양평동5가,1,대지,0009,0001,동보,20230511,86800,84.48,0.0,14.0,,,1998,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12900,양평동5가,1,대지,0009,0001,동보,20230511,78500,59.4,0.0,17.0,,,1998,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,20230511,147000,145.68,0.0,9.0,,,1984,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0002,0003,삼두,20230511,45500,43.65,0.0,8.0,,,1987,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0875,0008,한솔홈타운,20230511,16300,27.99,25.1,3.0,,,2008,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0061,0003,	(61-3)	,20230511,35000,48.99,66.06,7.0,,,1991,오피스텔,직거래,
2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230511,220000,118.12,0.0,9.0,,,1971,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0410,0145,미성빌라,20230510,120000,48.93,49.12,1.0,,,1987,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,10900,영등포동8가,1,대지,0045,0008,리안펠리체,20230510,12000,18.68,25.62,4.0,,20230510,2014,오피스텔,중개거래,서울 구로구
2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230510,139000,60.96,0.0,5.0,,,1971,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10200,영등포동1가,1,대지,0094,0002,여의도더리브스타일,20230510,19000,14.84,0.0,7.0,,,2020,아파트,직거래,
2023,11560,영등포구,11000,여의도동,1,대지,0032,0000,수정,20230510,210000,150.65,0.0,1.0,,,1976,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10900,영등포동8가,1,대지,0045,0008,리안펠리체,20230510,12000,18.68,25.62,4.0,,,2014,오피스텔,중개거래,서울 구로구
2023,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20230510,54500,43.92,0.0,27.0,,,1997,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0028,0000,광장,20230509,233000,139.14,0.0,3.0,,,1978,아파트,중개거래,"서울 영등포구, 서울 은평구"
2023,11560,영등포구,11300,당산동3가,,,,,,20230509,188000,299.25,105.4,0.0,,20230612,1993,단독다가구,중개거래,"서울 양천구, 서울 영등포구"
2023,11560,영등포구,13300,대림동,1,대지,1061,0000,문영칸타빌레,20230509,67000,96.24,0.0,19.0,,,2001,아파트,중개거래,"서울 금천구, 서울 양천구"
2023,11560,영등포구,13200,신길동,1,대지,4955,0000,신길센트럴아이파크,20230509,115000,84.99,0.0,5.0,,,2019,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11300,당산동3가,,,,,,20230509,188000,299.25,105.4,0.0,,,1993,단독다가구,중개거래,"서울 양천구, 서울 영등포구"
2023,11560,영등포구,11500,당산동5가,1,대지,0011,0033,당산디오빌,20230509,34500,28.86,0.0,9.0,,,2005,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0042,0000,한양,20230508,185000,105.72,0.0,6.0,,,1975,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4955,0000,신길센트럴아이파크,20230508,115000,84.99,0.0,5.0,,20230522,2019,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11100,당산동1가,1,대지,0188,0003,에버그린스타,20230508,30500,19.54,11.09,8.0,,,2022,연립다세대,직거래,
2023,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,20230508,137500,134.77,0.0,13.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0011,0033,당산디오빌,20230508,65000,57.75,0.0,14.0,,,2005,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0023,0004,명지 페르마타,20230508,10300,25.93,35.2,9.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0906,0061,(906-61),20230508,19000,31.05,23.2,2.0,,,1987,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11100,당산동1가,1,대지,0188,0003,에버그린스타,20230508,31700,19.54,11.09,8.0,,,2022,연립다세대,직거래,
2023,11560,영등포구,10200,영등포동1가,1,대지,0145,0000,내이처해밀,20230508,12000,14.24,0.0,4.0,,,2012,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0026,0000,S-TRENUE,20230508,158000,108.88,108.88,11.0,,,2009,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,20230507,285000,163.64,0.0,16.0,,,2008,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,20230506,103500,84.91,0.0,15.0,,,2002,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10800,영등포동7가,1,대지,0064,0041,ks빌리지(64-41),20230506,50000,56.15,32.29,2.0,,,2003,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,12700,양평동3가,1,대지,0066,0000,삼호,20230506,83000,84.92,0.0,7.0,,,1998,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,20230506,105000,59.98,0.0,8.0,,,2021,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0021,0000,현대3차,20230506,71500,84.55,0.0,8.0,,20230602,1991,아파트,중개거래,"경기 고양덕양구, 서울 영등포구"
2023,11560,영등포구,11800,도림동,1,대지,0821,0000,영등포아트자이,20230506,107800,84.97,0.0,21.0,,,2014,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,20230506,94100,82.77,0.0,2.0,,,1994,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,20230505,92500,82.77,0.0,6.0,,,1994,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0042,0000,한양,20230505,191000,109.42,0.0,8.0,,,1975,아파트,중개거래,"서울 양천구, 서울 영등포구"
2023,11560,영등포구,11000,여의도동,1,대지,0042,0000,한양,20230505,191000,109.42,0.0,8.0,,20230512,1975,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11800,도림동,1,대지,0821,0000,영등포아트자이,20230505,128000,120.04,0.0,15.0,,,2014,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10800,영등포동7가,1,대지,0046,0001,경남아너스빌,20230505,95000,84.93,0.0,12.0,,,1998,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,50850,47.06,28.18,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,,,,,,20230504,59000,142.86,86.0,0.0,,,1991,단독다가구,직거래,
2023,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,20230504,79800,59.94,0.0,18.0,,,1996,아파트,중개거래,"서울 마포구, 서울 영등포구"
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,40400,37.85,22.67,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,40400,37.85,22.67,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,40400,37.85,22.67,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44250,40.93,24.51,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,42800,41.1,24.61,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44150,41.82,25.04,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,42.08,25.2,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,43600,42.11,25.22,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44150,42.11,25.22,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,43700,43.26,25.91,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44800,43.34,25.95,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,43.34,25.95,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44800,43.34,25.95,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,43.34,25.95,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,43.34,25.95,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,43.34,25.95,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,43.34,25.95,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45450,43.34,25.95,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44800,43.34,25.95,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,43800,43.38,25.98,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,43900,43.48,26.04,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,46050,43.64,26.13,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45750,43.64,26.13,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45850,43.76,26.21,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,46150,43.76,26.21,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,46250,43.87,26.27,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,45950,43.87,26.27,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,47800,44.03,26.37,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,48200,44.66,26.74,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,47900,44.66,26.74,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,44950,44.8,26.83,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,47450,45.0,26.95,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,46900,45.0,26.95,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,47900,45.15,27.04,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,51400,47.06,28.18,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,47600,48.03,28.76,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,49050,49.15,29.43,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0001,선유도윤영빌A동,20230504,53300,54.14,32.42,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0012,선유도윤영빌B동,20230504,45800,43.17,25.54,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0012,선유도윤영빌B동,20230504,42950,44.74,26.46,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0012,선유도윤영빌B동,20230504,43500,44.74,26.46,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13000,양평동6가,1,대지,0075,0012,선유도윤영빌B동,20230504,48100,45.87,27.13,3.0,,,2023,연립다세대,직거래,
